CustomerID,Age,Gender,Tenure_Months,Contract_Type,Internet_Service,Monthly_Charges,Total_Charges,Support_Calls,Payment_Method,Churn
CUST_3629,38,Female,24,Month-to-month,DSL,65.83,1579.92,6,Electronic check,0
CUST_3630,32,Male,39,One year,DSL,92.13,3593.07,0,Credit card,0
CUST_3631,69,Male,18,Two year,DSL,63.34,1140.12,2,Bank transfer,0
CUST_3632,44,Female,45,Two year,DSL,99.32,4469.4,4,Credit card,0
CUST_3633,67,Female,12,Month-to-month,Fiber optic,86.17,1034.04,9,Credit card,0
CUST_3634,48,Male,49,Month-to-month,DSL,61.05,2991.45,5,Credit card,1
CUST_3635,32,Male,31,Month-to-month,DSL,70.4,2182.4,5,Bank transfer,1
CUST_3636,68,Female,22,One year,DSL,116.72,2567.84,4,Mailed check,1
CUST_3637,40,Female,44,One year,DSL,86.16,3791.04,5,Credit card,0
CUST_3638,41,Female,64,One year,Fiber optic,110.5,7072.0,8,Credit card,1
CUST_3639,61,Female,25,Month-to-month,DSL,37.88,947.0,0,Bank transfer,0
CUST_3640,30,Female,51,Month-to-month,Fiber optic,68.32,,0,Electronic check,0
CUST_3641,39,Male,7,One year,DSL,110.87,776.09,8,Mailed check,0
CUST_3642,60,Female,6,Month-to-month,DSL,52.26,313.56,7,Bank transfer,1
CUST_3643,54,Male,24,One year,DSL,116.77,2802.48,8,Electronic check,1
CUST_3644,78,Male,19,Month-to-month,DSL,29.71,564.49,6,Bank transfer,1
CUST_3645,50,Male,9,Month-to-month,Fiber optic,110.27,992.43,9,Bank transfer,1
CUST_3646,73,Female,36,Month-to-month,Fiber optic,64.52,2322.72,5,Mailed check,1
CUST_3647,20,Male,40,Month-to-month,No,27.37,1094.8,8,Mailed check,0
CUST_3648,71,Male,24,Month-to-month,DSL,107.95,2590.8,1,Mailed check,1
CUST_3649,36,Male,48,Month-to-month,DSL,45.19,2169.12,3,Mailed check,0
CUST_3650,40,Male,63,Month-to-month,DSL,22.23,1400.49,1,Electronic check,1
CUST_3651,46,Female,69,Month-to-month,Fiber optic,33.58,2317.02,5,Credit card,0
CUST_3652,47,Female,53,Month-to-month,DSL,85.91,4553.23,0,Bank transfer,0
CUST_3653,56,Male,54,One year,Fiber optic,117.78,6360.12,6,Mailed check,0
CUST_3654,61,Male,42,Month-to-month,DSL,31.15,1308.3,6,Credit card,1
CUST_3655,64,Female,45,One year,DSL,66.19,2978.55,6,Electronic check,1
CUST_3656,42,Female,14,One year,No,38.06,532.84,3,Mailed check,0
CUST_3657,54,Female,29,One year,Fiber optic,94.5,2740.5,7,Bank transfer,0
CUST_3658,64,Male,6,Two year,Fiber optic,31.81,190.86,4,Credit card,1
CUST_3659,25,Female,7,Month-to-month,Fiber optic,43.98,307.86,1,Mailed check,1
CUST_3660,59,Male,37,One year,Fiber optic,39.64,1466.68,4,Bank transfer,0
CUST_3661,75,Male,53,Two year,DSL,75.25,3988.25,9,Credit card,1
CUST_3662,33,Female,18,Two year,Fiber optic,107.32,1931.76,8,Bank transfer,0
CUST_3663,25,Male,38,Month-to-month,DSL,71.11,2702.18,9,Electronic check,0
CUST_3664,18,Female,59,Month-to-month,Fiber optic,25.82,1523.38,0,Mailed check,0
CUST_3665,61,Male,1,Month-to-month,Fiber optic,76.34,76.34,1,Mailed check,1
CUST_3666,22,Female,68,One year,Fiber optic,99.75,6783.0,9,Bank transfer,0
CUST_3667,20,Male,44,One year,Fiber optic,33.22,1461.68,7,Credit card,1
CUST_3668,18,Male,47,Month-to-month,Fiber optic,27.27,1281.69,4,Mailed check,0
CUST_3669,21,Female,35,One year,DSL,38.78,1357.3,8,Bank transfer,0
CUST_3670,57,Female,60,One year,DSL,94.61,5676.6,5,Electronic check,0
CUST_3671,52,Female,52,Month-to-month,DSL,79.17,4116.84,7,Mailed check,1
CUST_3672,49,Female,8,Two year,Fiber optic,74.06,592.48,0,Bank transfer,1
CUST_3673,59,Male,41,One year,No,44.95,1842.95,8,Credit card,0
CUST_3674,51,Female,3,Month-to-month,DSL,53.22,159.66,8,Mailed check,1
CUST_3675,60,Female,69,One year,DSL,116.59,,2,Mailed check,0
CUST_3676,42,Male,14,Month-to-month,Fiber optic,44.06,616.84,0,Electronic check,0
CUST_3677,27,Female,26,One year,No,110.16,2864.16,7,Bank transfer,0
CUST_3678,38,Female,70,Two year,Fiber optic,78.05,5463.5,7,Credit card,0
CUST_3679,63,Male,58,Two year,DSL,32.33,1875.14,8,Electronic check,0
CUST_3680,56,Female,40,Month-to-month,No,66.73,2669.2,5,Electronic check,0
CUST_3681,44,Female,51,Month-to-month,No,114.85,5857.35,8,Electronic check,1
CUST_3682,44,Female,5,Month-to-month,DSL,61.86,309.3,9,Bank transfer,1
CUST_3683,19,Female,32,One year,No,106.34,3402.88,8,Bank transfer,0
CUST_3684,58,Female,1,Month-to-month,Fiber optic,45.64,45.64,3,Mailed check,1
CUST_3685,65,Female,54,One year,DSL,77.09,4162.86,4,Bank transfer,0
CUST_3686,30,Male,11,Month-to-month,Fiber optic,104.39,1148.29,5,Electronic check,0
CUST_3687,26,Female,53,Month-to-month,No,112.07,5939.71,5,Bank transfer,0
CUST_3688,69,Male,8,Month-to-month,Fiber optic,68.58,548.64,9,Credit card,0
CUST_3689,53,Male,25,Two year,DSL,83.97,2099.25,1,Mailed check,0
CUST_3690,39,Male,40,One year,No,20.3,812.0,3,Electronic check,0
CUST_3691,59,Male,32,Month-to-month,DSL,45.32,1450.24,8,Mailed check,1
CUST_3692,43,Female,28,Month-to-month,Fiber optic,47.87,1340.36,6,Bank transfer,1
CUST_3693,75,Female,3,One year,Fiber optic,29.35,88.05,8,Mailed check,1
CUST_3694,71,Female,62,Month-to-month,DSL,47.97,2974.14,5,Mailed check,0
CUST_3695,29,Male,27,One year,DSL,52.11,1406.97,6,Bank transfer,0
CUST_3696,34,Female,45,Two year,No,116.88,5259.6,8,Mailed check,1
CUST_3697,31,Female,25,One year,Fiber optic,86.86,2171.5,3,Bank transfer,0
CUST_3698,31,Female,61,One year,Fiber optic,62.6,3818.6,8,Electronic check,0
CUST_3699,74,Male,44,One year,Fiber optic,118.81,5227.64,2,Mailed check,0
CUST_3700,51,Male,46,Two year,Fiber optic,35.32,1624.72,7,Credit card,0
CUST_3701,70,Female,14,Two year,Fiber optic,67.61,946.54,2,Credit card,0
CUST_3702,74,Male,8,One year,DSL,84.71,677.68,2,Electronic check,0
CUST_3703,37,Male,48,Month-to-month,DSL,25.56,1226.88,2,Bank transfer,0
CUST_3704,28,Female,14,Month-to-month,No,91.7,1283.8,8,Bank transfer,0
CUST_3705,33,Male,65,Month-to-month,Fiber optic,29.99,1949.35,9,Mailed check,0
CUST_3706,68,Male,7,One year,DSL,34.03,238.21,2,Mailed check,1
CUST_3707,48,Female,49,One year,No,35.97,1762.53,5,Credit card,0
CUST_3708,72,Male,55,Month-to-month,Fiber optic,112.89,6208.95,3,Credit card,0
CUST_3709,23,Male,13,Month-to-month,DSL,88.32,1148.16,1,Bank transfer,0
CUST_3710,73,Male,56,Month-to-month,No,85.54,4790.24,2,Credit card,0
CUST_3711,36,Male,56,Two year,Fiber optic,75.55,4230.8,4,Bank transfer,0
CUST_3712,54,Male,15,One year,DSL,49.28,739.2,9,Electronic check,0
CUST_3713,75,Male,57,One year,DSL,82.09,4679.13,3,Electronic check,0
CUST_3714,21,Male,58,Month-to-month,Fiber optic,61.01,3538.58,4,Credit card,0
CUST_3715,64,Male,35,One year,Fiber optic,34.54,1208.9,0,Mailed check,0
CUST_3716,78,Female,16,Month-to-month,DSL,88.96,1423.36,3,Credit card,0
CUST_3717,21,Female,8,One year,DSL,32.96,263.68,9,Credit card,0
CUST_3718,37,Female,45,Month-to-month,DSL,39.07,1758.15,2,Credit card,0
CUST_3719,27,Female,40,Month-to-month,Fiber optic,101.77,4070.8,1,Mailed check,0
CUST_3720,41,Male,54,Month-to-month,DSL,86.01,4644.54,6,Credit card,1
CUST_3721,71,Female,14,Month-to-month,DSL,83.1,1163.4,9,Mailed check,0
CUST_3722,52,Female,59,Two year,Fiber optic,61.82,3647.38,8,Credit card,1
CUST_3723,43,Male,53,Month-to-month,Fiber optic,59.63,3160.39,0,Mailed check,0
CUST_3724,54,Male,27,Month-to-month,Fiber optic,89.03,2403.81,6,Mailed check,1
CUST_3725,55,Male,47,One year,DSL,94.0,4418.0,0,Mailed check,0
CUST_3726,38,Male,6,Two year,Fiber optic,71.02,426.12,4,Mailed check,1
CUST_3727,71,Male,55,Month-to-month,DSL,116.93,6431.15,0,Mailed check,0
CUST_3728,57,Female,44,One year,No,115.57,5085.08,2,Electronic check,0
CUST_3729,56,Male,18,Two year,Fiber optic,61.24,1102.32,7,Bank transfer,0
CUST_3730,38,Female,16,Month-to-month,DSL,102.06,1632.96,3,Bank transfer,0
CUST_3731,27,Female,12,Month-to-month,DSL,74.33,891.96,0,Mailed check,0
CUST_3732,55,Male,20,Month-to-month,Fiber optic,71.18,1423.6,0,Bank transfer,0
CUST_3733,63,Female,45,Two year,Fiber optic,25.5,1147.5,7,Mailed check,0
CUST_3734,21,Female,64,Month-to-month,Fiber optic,77.4,4953.6,7,Credit card,1
CUST_3735,77,Male,59,Month-to-month,No,110.06,6493.54,3,Electronic check,0
CUST_3736,74,Female,22,One year,Fiber optic,98.01,2156.22,3,Credit card,0
CUST_3737,62,Female,47,One year,Fiber optic,98.63,4635.61,9,Credit card,1
CUST_3738,37,Female,29,Month-to-month,No,35.99,1043.71,1,Mailed check,0
CUST_3739,34,Male,45,One year,Fiber optic,55.84,2512.8,1,Credit card,0
CUST_3740,72,Male,9,Month-to-month,Fiber optic,43.32,389.88,5,Electronic check,1
CUST_3741,24,Male,24,Month-to-month,No,51.59,1238.16,7,Credit card,0
CUST_3742,21,Female,15,One year,DSL,77.95,1169.25,6,Electronic check,0
CUST_3743,46,Male,36,Two year,DSL,56.48,2033.28,6,Electronic check,1
CUST_3744,31,Female,13,Month-to-month,No,76.07,988.91,2,Mailed check,0
CUST_3745,20,Male,44,Two year,Fiber optic,63.85,2809.4,1,Electronic check,0
CUST_3746,41,Female,71,One year,No,48.66,3454.86,9,Credit card,0
CUST_3747,54,Male,36,Month-to-month,DSL,29.54,1063.44,6,Mailed check,1
CUST_3748,33,Male,61,One year,Fiber optic,109.18,6659.98,3,Electronic check,1
CUST_3749,75,Female,40,Month-to-month,DSL,21.14,845.6,0,Electronic check,1
CUST_3750,72,Male,27,Two year,Fiber optic,20.17,544.59,0,Bank transfer,0
CUST_3751,69,Female,1,Two year,DSL,102.68,102.68,3,Mailed check,1
CUST_3752,21,Male,34,Month-to-month,DSL,119.68,4069.12,4,Bank transfer,0
CUST_3753,73,Male,68,Month-to-month,DSL,92.71,6304.28,4,Electronic check,0
CUST_3754,79,Female,21,Month-to-month,Fiber optic,21.53,452.13,0,Bank transfer,0
CUST_3755,41,Female,33,Month-to-month,DSL,42.67,1408.11,2,Credit card,0
CUST_3756,51,Female,7,Month-to-month,DSL,117.18,820.26,5,Credit card,0
CUST_3757,47,Male,65,Month-to-month,DSL,100.86,6555.9,9,Electronic check,0
CUST_3758,35,Female,3,One year,DSL,76.68,230.04,6,Bank transfer,0
CUST_3759,36,Male,51,Month-to-month,No,43.69,2228.19,0,Bank transfer,0
CUST_3760,48,Female,54,Two year,DSL,21.44,1157.76,7,Mailed check,1
CUST_3761,77,Female,59,Two year,DSL,22.09,1303.31,3,Credit card,0
CUST_3762,77,Female,6,Month-to-month,No,81.2,487.2,8,Credit card,1
CUST_3763,36,Female,29,Two year,Fiber optic,22.18,643.22,5,Mailed check,0
CUST_3764,66,Female,17,Month-to-month,Fiber optic,119.36,2029.12,0,Credit card,0
CUST_3765,63,Female,60,Month-to-month,Fiber optic,38.34,2300.4,1,Bank transfer,0
CUST_3766,36,Male,22,One year,No,91.07,2003.54,2,Bank transfer,0
CUST_3767,39,Female,24,Month-to-month,DSL,35.51,852.24,1,Credit card,1
CUST_3768,41,Male,51,One year,No,74.01,3774.51,9,Mailed check,0
CUST_3769,62,Female,50,Two year,No,28.06,1403.0,6,Electronic check,0
CUST_3770,29,Female,11,Two year,Fiber optic,96.68,1063.48,0,Electronic check,0
CUST_3771,47,Female,56,One year,Fiber optic,78.49,4395.44,8,Electronic check,0
CUST_3772,75,Male,71,One year,Fiber optic,28.62,2032.02,1,Electronic check,0
CUST_3773,55,Male,42,Month-to-month,DSL,104.86,4404.12,3,Bank transfer,0
CUST_3774,70,Female,39,Month-to-month,DSL,74.7,2913.3,7,Electronic check,0
CUST_3775,48,Male,69,One year,No,112.16,7739.04,2,Bank transfer,0
CUST_3776,53,Female,48,Month-to-month,Fiber optic,111.66,5359.68,8,Bank transfer,0
CUST_3777,36,Female,57,Month-to-month,DSL,112.05,6386.85,6,Electronic check,1
CUST_3778,65,Male,21,Month-to-month,Fiber optic,27.78,583.38,9,Electronic check,0
CUST_3779,62,Male,20,One year,Fiber optic,32.1,642.0,2,Electronic check,0
CUST_3780,53,Male,15,Month-to-month,DSL,118.77,1781.55,2,Credit card,0
CUST_3781,47,Male,69,One year,Fiber optic,68.76,4744.44,4,Credit card,1
CUST_3782,72,Female,51,Month-to-month,Fiber optic,43.82,2234.82,4,Mailed check,0
CUST_3783,66,Male,62,Month-to-month,DSL,96.97,6012.14,9,Bank transfer,1
CUST_3784,72,Male,37,Month-to-month,No,46.43,1717.91,4,Electronic check,0
CUST_3785,50,Female,6,Month-to-month,DSL,92.72,556.32,8,Credit card,1
CUST_3786,35,Male,71,Two year,Fiber optic,103.73,7364.83,8,Mailed check,0
CUST_3787,69,Male,26,Month-to-month,DSL,98.43,2559.18,5,Bank transfer,0
CUST_3788,66,Male,8,Month-to-month,Fiber optic,47.4,379.2,6,Bank transfer,0
CUST_3789,76,Male,4,One year,DSL,60.16,240.64,9,Bank transfer,0
CUST_3790,45,Female,21,Month-to-month,DSL,61.33,1287.93,7,Credit card,0
CUST_3791,76,Female,31,Month-to-month,No,69.13,2143.03,8,Electronic check,0
CUST_3792,64,Male,21,Month-to-month,DSL,36.74,771.54,5,Electronic check,0
CUST_3793,28,Male,25,Two year,Fiber optic,65.25,1631.25,7,Bank transfer,0
CUST_3794,74,Female,15,One year,Fiber optic,71.08,1066.2,1,Bank transfer,0
CUST_3795,77,Male,35,Month-to-month,No,73.17,2560.95,9,Mailed check,1
CUST_3796,71,Male,49,Month-to-month,Fiber optic,101.99,4997.51,7,Mailed check,1
CUST_3797,62,Male,43,Month-to-month,DSL,71.73,3084.39,1,Bank transfer,0
CUST_3798,50,Male,41,Month-to-month,DSL,43.08,1766.28,7,Mailed check,1
CUST_3799,34,Male,37,One year,No,86.31,3193.47,1,Credit card,0
CUST_3800,23,Male,57,Two year,No,99.73,5684.61,2,Bank transfer,0
CUST_3801,21,Male,42,Month-to-month,DSL,51.94,2181.48,6,Mailed check,0
CUST_3802,37,Male,47,Two year,Fiber optic,84.53,3972.91,8,Bank transfer,0
CUST_3803,65,Male,61,Month-to-month,Fiber optic,34.69,2116.09,2,Electronic check,0
CUST_3804,64,Female,14,Month-to-month,No,54.19,758.66,4,Credit card,0
CUST_3805,44,Female,68,Month-to-month,No,110.92,7542.56,8,Bank transfer,0
CUST_3806,32,Female,53,Month-to-month,No,111.13,5889.89,6,Electronic check,0
CUST_3807,23,Male,34,Two year,No,77.53,2636.02,1,Bank transfer,0
CUST_3808,64,Male,24,Month-to-month,No,90.24,2165.76,4,Electronic check,0
CUST_3809,31,Female,20,Month-to-month,DSL,105.4,2108.0,4,Mailed check,0
CUST_3810,77,Male,69,Two year,No,115.86,7994.34,8,Electronic check,1
CUST_3811,28,Female,30,Two year,Fiber optic,68.99,2069.7,1,Credit card,0
CUST_3812,56,Male,7,One year,No,76.16,533.12,0,Credit card,0
CUST_3813,26,Female,36,Two year,Fiber optic,61.56,2216.16,3,Mailed check,0
CUST_3814,43,Female,38,Month-to-month,DSL,27.2,1033.6,3,Bank transfer,0
CUST_3815,33,Female,52,Two year,Fiber optic,62.28,3238.56,0,Credit card,0
CUST_3816,22,Male,15,One year,Fiber optic,99.06,1485.9,9,Mailed check,0
CUST_3817,74,Female,46,Two year,DSL,100.49,4622.54,6,Credit card,1
CUST_3818,69,Male,23,One year,DSL,109.24,2512.52,1,Mailed check,0
CUST_3819,78,Male,12,Month-to-month,Fiber optic,25.15,301.8,8,Credit card,0
CUST_3820,27,Male,44,One year,DSL,72.72,3199.68,6,Mailed check,0
CUST_3821,67,Male,15,Month-to-month,DSL,30.74,461.1,6,Credit card,0
CUST_3822,20,Male,49,Month-to-month,DSL,40.07,1963.43,0,Bank transfer,1
CUST_3823,30,Male,21,Month-to-month,No,110.02,2310.42,8,Electronic check,1
CUST_3824,60,Male,15,Two year,Fiber optic,69.68,1045.2,9,Credit card,0
CUST_3825,66,Female,14,Month-to-month,DSL,95.85,1341.9,8,Mailed check,0
CUST_3826,47,Female,42,One year,Fiber optic,26.44,1110.48,1,Bank transfer,0
CUST_3827,79,Female,15,Month-to-month,Fiber optic,61.68,925.2,9,Credit card,0
CUST_3828,71,Male,63,Two year,DSL,87.42,5507.46,8,Mailed check,1
CUST_3829,62,Male,68,Month-to-month,DSL,33.34,2267.12,1,Electronic check,0
CUST_3830,23,Male,27,One year,Fiber optic,52.58,1419.66,1,Mailed check,0
CUST_3831,34,Male,53,Two year,Fiber optic,26.45,1401.85,7,Credit card,0
CUST_3832,76,Female,52,Month-to-month,Fiber optic,85.13,4426.76,2,Mailed check,1
CUST_3833,62,Male,63,Month-to-month,Fiber optic,117.09,7376.67,2,Mailed check,0
CUST_3834,68,Female,53,One year,DSL,102.7,5443.1,6,Electronic check,0
CUST_3835,70,Male,57,Two year,No,117.46,6695.22,9,Credit card,0
CUST_3836,36,Female,52,One year,DSL,104.56,5437.12,5,Credit card,0
CUST_3837,59,Male,43,Month-to-month,Fiber optic,105.52,4537.36,6,Electronic check,0
CUST_3838,52,Female,7,Two year,DSL,77.72,544.04,5,Bank transfer,0
CUST_3839,63,Male,42,Month-to-month,DSL,71.83,3016.86,8,Mailed check,0
CUST_3840,43,Female,4,One year,Fiber optic,60.63,242.52,1,Mailed check,0
CUST_3841,68,Male,69,Two year,DSL,101.81,7024.89,7,Mailed check,0
CUST_3842,22,Female,5,Month-to-month,Fiber optic,38.21,191.05,5,Credit card,0
CUST_3843,46,Female,41,One year,DSL,25.62,1050.42,3,Credit card,0
CUST_3844,54,Male,4,One year,Fiber optic,114.79,459.16,5,Mailed check,0
CUST_3845,37,Female,2,Two year,Fiber optic,20.38,40.76,5,Credit card,0
CUST_3846,66,Male,67,Month-to-month,DSL,117.68,7884.56,9,Electronic check,0
CUST_3847,38,Male,21,Month-to-month,No,92.89,1950.69,2,Electronic check,0
CUST_3848,27,Male,70,Two year,DSL,52.85,3699.5,7,Credit card,0
CUST_3849,22,Female,43,Month-to-month,DSL,89.78,3860.54,4,Mailed check,0
CUST_3850,53,Female,69,Month-to-month,Fiber optic,101.79,,9,Mailed check,1
CUST_3851,23,Male,9,Two year,Fiber optic,44.54,400.86,3,Mailed check,0
CUST_3852,43,Male,28,Month-to-month,Fiber optic,97.09,2718.52,1,Mailed check,1
CUST_3853,21,Female,26,Two year,DSL,100.44,2611.44,9,Credit card,1
CUST_3854,79,Female,3,Month-to-month,No,44.94,134.82,0,Bank transfer,0
CUST_3855,56,Female,49,Month-to-month,Fiber optic,24.19,1185.31,6,Bank transfer,1
CUST_3856,56,Male,17,One year,DSL,40.41,686.97,9,Mailed check,0
CUST_3857,67,Male,63,One year,DSL,40.06,2523.78,2,Mailed check,0
CUST_3858,52,Male,55,One year,No,26.52,,2,Mailed check,0
CUST_3859,18,Male,23,One year,Fiber optic,92.6,2129.8,2,Bank transfer,0
CUST_3860,41,Male,34,Two year,DSL,58.0,1972.0,9,Electronic check,0
CUST_3861,74,Female,69,Month-to-month,DSL,108.44,7482.36,2,Bank transfer,0
CUST_3862,53,Male,15,Month-to-month,DSL,45.22,678.3,1,Credit card,1
CUST_3863,23,Female,47,Month-to-month,Fiber optic,65.32,3070.04,5,Bank transfer,0
CUST_3864,58,Female,3,One year,No,83.9,251.7,9,Credit card,1
CUST_3865,71,Male,28,Month-to-month,Fiber optic,107.75,3017.0,2,Mailed check,0
CUST_3866,63,Female,3,Month-to-month,Fiber optic,72.46,217.38,0,Credit card,1
CUST_3867,77,Male,4,Month-to-month,No,57.35,229.4,9,Mailed check,1
CUST_3868,61,Female,31,Month-to-month,Fiber optic,106.7,3307.7,8,Electronic check,1
CUST_3869,77,Male,45,Month-to-month,Fiber optic,51.02,2295.9,5,Mailed check,0
CUST_3870,74,Male,59,One year,DSL,27.94,1648.46,5,Mailed check,0
CUST_3871,48,Female,45,Month-to-month,Fiber optic,64.5,2902.5,9,Electronic check,0
CUST_3872,37,Male,37,Two year,Fiber optic,98.51,3644.87,8,Mailed check,0
CUST_3873,41,Female,65,One year,DSL,23.08,1500.2,1,Mailed check,1
CUST_3874,42,Male,9,Month-to-month,No,78.59,707.31,9,Mailed check,1
CUST_3875,53,Male,17,One year,No,79.45,1350.65,8,Bank transfer,1
CUST_3876,38,Male,65,Month-to-month,Fiber optic,112.85,7335.25,2,Credit card,0
CUST_3877,47,Female,3,One year,Fiber optic,48.65,145.95,2,Mailed check,0
CUST_3878,41,Female,26,Two year,Fiber optic,47.88,1244.88,2,Bank transfer,0
CUST_3879,61,Male,53,One year,DSL,64.05,3394.65,0,Mailed check,0
CUST_3880,59,Female,31,One year,DSL,55.69,1726.39,9,Credit card,0
CUST_3881,47,Male,26,Month-to-month,Fiber optic,93.63,2434.38,6,Mailed check,1
CUST_3882,39,Female,23,Month-to-month,Fiber optic,84.18,1936.14,9,Credit card,0
CUST_3883,45,Female,30,Two year,No,95.89,2876.7,6,Bank transfer,1
CUST_3884,24,Male,10,Month-to-month,DSL,102.0,1020.0,1,Bank transfer,0
CUST_3885,52,Male,64,Month-to-month,Fiber optic,112.3,7187.2,5,Mailed check,0
CUST_3886,72,Male,22,Month-to-month,Fiber optic,63.09,1387.98,3,Electronic check,1
CUST_3887,45,Male,15,One year,Fiber optic,118.47,1777.05,6,Credit card,0
CUST_3888,31,Male,56,Month-to-month,No,41.57,2327.92,6,Mailed check,1
CUST_3889,73,Female,20,Two year,No,91.44,1828.8,3,Bank transfer,1
CUST_3890,27,Female,47,Month-to-month,DSL,73.4,3449.8,2,Mailed check,0
CUST_3891,33,Male,53,Month-to-month,DSL,101.69,5389.57,6,Credit card,0
CUST_3892,33,Male,53,One year,DSL,67.68,3587.04,8,Mailed check,0
CUST_3893,71,Male,1,Month-to-month,Fiber optic,98.39,98.39,3,Credit card,0
CUST_3894,48,Female,2,One year,DSL,113.02,226.04,5,Bank transfer,1
CUST_3895,59,Male,58,Month-to-month,Fiber optic,93.23,5407.34,6,Electronic check,1
CUST_3896,42,Male,19,Month-to-month,Fiber optic,97.61,1854.59,9,Electronic check,1
CUST_3897,30,Female,62,Month-to-month,Fiber optic,26.72,1656.64,2,Bank transfer,0
CUST_3898,23,Female,12,Two year,Fiber optic,40.5,486.0,4,Bank transfer,1
CUST_3899,61,Female,26,One year,Fiber optic,117.43,3053.18,0,Mailed check,0
CUST_3900,26,Female,27,One year,Fiber optic,89.32,2411.64,5,Bank transfer,0
CUST_3901,62,Male,29,Month-to-month,DSL,76.14,2208.06,4,Bank transfer,0
CUST_3902,53,Female,15,One year,Fiber optic,56.7,850.5,6,Credit card,0
CUST_3903,73,Female,46,Month-to-month,Fiber optic,24.44,1124.24,8,Mailed check,1
CUST_3904,60,Male,1,Two year,Fiber optic,56.91,56.91,3,Credit card,0
CUST_3905,37,Male,60,One year,No,69.89,4193.4,8,Mailed check,0
CUST_3906,35,Male,57,One year,No,41.15,2345.55,5,Mailed check,0
CUST_3907,75,Female,3,Month-to-month,No,37.31,111.93,4,Electronic check,1
CUST_3908,60,Male,18,One year,DSL,70.84,1275.12,1,Electronic check,0
CUST_3909,74,Female,52,Month-to-month,Fiber optic,78.59,4086.68,0,Bank transfer,0
CUST_3910,38,Female,60,Two year,DSL,43.99,2639.4,7,Mailed check,1
CUST_3911,21,Female,34,Month-to-month,DSL,78.74,2677.16,5,Bank transfer,0
CUST_3912,67,Male,60,Month-to-month,DSL,110.03,6601.8,6,Credit card,0
CUST_3913,50,Female,26,Month-to-month,DSL,67.32,1750.32,5,Bank transfer,0
CUST_3914,44,Male,19,Month-to-month,DSL,105.74,2009.06,9,Credit card,1
CUST_3915,24,Male,22,Month-to-month,Fiber optic,112.73,2480.06,6,Electronic check,0
CUST_3916,23,Male,33,Two year,No,29.24,964.92,8,Electronic check,1
CUST_3917,32,Female,38,One year,DSL,29.58,1124.04,4,Credit card,0
CUST_3918,35,Female,35,Two year,No,67.6,2366.0,0,Credit card,0
CUST_3919,49,Female,67,Two year,DSL,78.81,5280.27,0,Credit card,1
CUST_3920,73,Male,10,Month-to-month,DSL,62.59,625.9,8,Bank transfer,1
CUST_3921,28,Female,15,One year,Fiber optic,52.65,789.75,4,Credit card,0
CUST_3922,37,Female,11,Month-to-month,Fiber optic,84.1,925.1,1,Mailed check,0
CUST_3923,41,Female,24,Two year,DSL,20.21,485.04,2,Credit card,0
CUST_3924,32,Female,4,Month-to-month,DSL,116.81,467.24,0,Electronic check,1
CUST_3925,65,Female,13,Month-to-month,Fiber optic,43.21,561.73,5,Credit card,1
CUST_3926,24,Male,57,Month-to-month,DSL,111.71,6367.47,5,Electronic check,1
CUST_3927,38,Male,37,Month-to-month,Fiber optic,30.9,1143.3,2,Electronic check,0
CUST_3928,59,Male,48,Month-to-month,Fiber optic,43.81,2102.88,2,Bank transfer,1
CUST_3929,43,Male,71,Month-to-month,DSL,43.49,3087.79,6,Credit card,1
CUST_3930,61,Female,1,One year,No,119.62,119.62,0,Electronic check,0
CUST_3931,73,Male,60,Two year,DSL,20.46,1227.6,4,Mailed check,0
CUST_3932,31,Female,12,Month-to-month,Fiber optic,83.96,1007.52,2,Credit card,0
CUST_3933,74,Male,21,Month-to-month,Fiber optic,106.97,2246.37,4,Credit card,0
CUST_3934,54,Male,11,Two year,No,87.23,959.53,3,Electronic check,0
CUST_3935,75,Male,44,Month-to-month,Fiber optic,56.27,2475.88,5,Bank transfer,0
CUST_3936,38,Female,58,Two year,Fiber optic,115.83,6718.14,8,Bank transfer,1
CUST_3937,35,Female,44,Month-to-month,DSL,109.35,4811.4,1,Credit card,0
CUST_3938,22,Male,34,One year,Fiber optic,63.4,2155.6,9,Credit card,0
CUST_3939,20,Female,25,One year,Fiber optic,77.33,1933.25,7,Bank transfer,1
CUST_3940,40,Male,4,One year,Fiber optic,116.75,467.0,1,Bank transfer,0
CUST_3941,43,Male,64,Two year,No,118.26,7568.64,3,Mailed check,0
CUST_3942,54,Male,16,Month-to-month,DSL,64.98,1039.68,8,Credit card,0
CUST_3943,41,Female,10,Month-to-month,No,104.74,1047.4,3,Credit card,1
CUST_3944,66,Male,66,One year,No,50.2,3313.2,6,Credit card,0
CUST_3945,36,Male,35,Two year,Fiber optic,57.18,2001.3,4,Bank transfer,0
CUST_3946,68,Male,6,Month-to-month,Fiber optic,36.48,218.88,1,Electronic check,0
CUST_3947,42,Female,19,Two year,DSL,40.92,777.48,7,Mailed check,1
CUST_3948,38,Male,59,Month-to-month,No,85.69,5055.71,9,Bank transfer,1
CUST_3949,29,Female,53,Month-to-month,DSL,71.08,3767.24,9,Bank transfer,1
CUST_3950,74,Male,8,One year,Fiber optic,43.11,344.88,1,Mailed check,0
CUST_3951,78,Female,10,Month-to-month,Fiber optic,60.29,602.9,2,Credit card,1
CUST_3952,58,Male,67,One year,No,57.32,3840.44,9,Electronic check,0
CUST_3953,50,Male,38,Month-to-month,Fiber optic,118.74,4512.12,6,Mailed check,1
